1019623008,Franchement la presse abuse sur la note j ai eu des frissons du début jusqu à la fin aucun décrochage du film qu elle chef d oeuvre et en plus rester bien jusqu à la fin du film vous aurez une sacré suprise après le generique et les personnages également bien mis en avant l histoire vraiment bien et très toucher mon coup de cœur,5.0
1019631109,"Grand fan de Sonic, j ai fait quelques kilomètres pour trouver une séance en VOSTFR (à recommander). Sonic 2 est la digne suite du premier, avec tout en plus : vannes, scènes d action, Sonic qui court vite. Knuckles prend toute sa place, le robotnik de Jim Carrey est encore plus fou, Tails est.. oubliable mais mignon ? Même les personnages humains ont quelques bonnes scènes bien marrantes. N oubliez pas de rester pour la scène post-gen qui vaut le détour... Trop hâte de voir la suite !",4.0
1019657323,"Ce deuxième volet est une totale réussite. Le scénario est réussi, le film est bien rythmé et bien mis en scène, c est drôle, et les effets spéciaux sont top ! On a beaucoup de références aux jeux vidéo de Sonic, pour les connaisseurs. Il y a quelques petites différences par rapport aux jeux vidéo, par exemple le fait que la tâche de Knuckles est de garder et de protéger la Master Emerald, et non de partir à sa recherche pour son pouvoir. Mais on comprend ces changements dans le but de nous pondre un bon scénario. Et sinon, Jim Carrey est toujours excellent dans son rôle de Dr Robotnik. Bref, on a là un super divertissement, et en tant que fan de Sonic, j ai été ravi !",5.0
1019767300,"Une suite uniquement tournée vers les plus jeunes avec ses gags de cour de récré et son histoire gorgée de bons sentiments niais, dans laquelle Jim Carrey semble venir uniquement récupérer son dernier chèque (il souhaite vraiment arrêter sa carrière sur ce rôle ? Ce mastodonte du cinéma mérite mille fois mieux...). Aussi, si vous voulez vous offrir deux heures de roupillon salvateur tandis que les marmots rigolent, Sonic 2 est idéal, à la limite d être remboursé par la Sécu. Et si vous y allez sans marmot, vous pouvez déjà vous préparer à voir une intrigue de mariage longue et ridicule digne d une série B américaine, deux nouveaux personnages (Tails et Knuckles) doublés avec des voix encore plus irritantes que celle de Malik Bentalha (on ne pensait pas cela possible, ils nous ont prouvé l inverse), un Jim Carrey assez dispensable (il passe nettement après le trio Sonic / Tails / Knucles, sauf dans un final qui se rappelle qu il existe et l exploite vingt minutes), une durée infernale (2h05...qu on a vraiment senties passer), et évidemment le niveau des gags qui ne vous est pas destiné (assez consternant si on n a plus 5 ans). Ceci dit, les effets spéciaux ne sont pas vilains (les animations des créatures numériques sont bien faites, si seulement les figurants pouvaient se donner la peine de regarder au bon endroit...), la morale bienpensante dégoulinant de bons sentiments ne fait pas de mal aux enfants, et ces derniers passent généralement un bon moment (ceux de la salle étaient très réceptifs, les parents beaucoup moins). On a passé un moment long, très long, se sentant vraiment oublié par le niveau des vannes (aucune pour les plus de 8 ans), agacé par les doublages irritants, et désolé pour le fameux Jim qui est ici une marionnette tristement dispensable. Même le magnifique travail de doublage d Emmanuel Curtil, à saluer encore, ne réussit pas à sauver son modèle, délirant dans l opus précédent, transparent dans celui-ci. A réserver aux tout-petits.",1.5
1019896727,"Je trouver ce sonic 2 beaucoup moins bien que le premier, même si Jim Carrey est toujours également à lui même, les autres partie comiques mon moins fait rire.Sympa de retrouver la bande à sonic Mon fils 10 ans à quand à lui bien aimé",3.5
1019767808,"S’il conserve la bêtise et la laideur de son aîné, Sonic 2 a le mérite d’offrir à Jim Carrey un espace de jeu plus important : nous le voyons cabotiner, sauter partout et tomber, évoluer au sein d’une forêt de champignons géants ou critiquer le goût dilué d’un café à son image. L’acteur, conscient de la médiocrité du projet, s’amuse comme un enfant profite de l’absence d’autorité pour faire n’importe quoi ; il commence d’ailleurs par parodier Tom Hanks dans Cast Away (2000) avec un meilleur ami imaginaire plaqué sur un rocher. Pour autant, il ne recouvre guère la démesure d’un Ace Ventura, témoigne au contraire de la galvanisation hollywoodienne de son personnage dégradé en pseudo label qualité d’un vulgaire produit de consommation vendu à un public familial peu regardant. Le reste est en tout point similaire au désastre précédent : omniprésence de ce second degré stérile qui paralyse tant de blockbusters contemporains, laideur des images numériques, absence de mise en scène. Car il y avait certainement davantage de cinéma dans le jeu vidéo que dans ces piteuses adaptations.",1.0
1019671367,"En tant que grand fan de Sonic, j aurais jamais cru voir un jour un film comme ça au cinéma : C ÉTAIT INCROYABLE !Ce film est une vraie réussite pour moi, il y a exactement tout ce que j attendais d un film Sonic, c est une véritable lettre d amour au fans de la licence !Déjà que j avais bien aimé le 1er film mais alors ce 2e film le surpasse largement à tous les niveaux, il le surpasse tellement qu on aurait limite l impression que le 1er film n était qu un ""prototype"" en comparaison !En terme d histoire et d adaptation des jeux, si le 1er film s inspirait de ""Sonic 1"", alors ce 2e film s inspire à la fois de ""Sonic 2"" et ""Sonic 3 & Knukles"" !Le scénario est non seulement bien meilleur que le 1er film mais aussi beaucoup plus ambitieux, le lore de Sonic est encore plus exploité (Tails, Knukles, le peuple Echidné, les Chaos Emerauld,...), avec même des lieux du film qui sont directement inspirés des environnements des jeux : comme par exemple les montagnes enneigées de Sibérie qui font référence à ""Ice Cap Zone"", où même le temple perdu à Hawaï qui fait référence à ""Labyrinth Zone"" et ""Hidden Palace"" !On à 2 fois plus d actions, 2 fois plus d aventures, 2 fois plus de fun et 2 fois plus de références et de clins d œil à la licence, avec aussi des références à Sonic Adventure 1, Sonic Adventure 2, Sonic Heroes et même à l animé Sonic X !Les personnages sont tous très bons aussi : Sonic reste le héros fidèle à lui même qu on connait, Tom & Maddie sont toujours aussi sympas, Jim Carrey en Robotnik est encore plus excellent que dans le 1er film et Tails & Knukles sont super cools, bien introduit et totalement fidèles à leurs versions dans les jeux !Et surtout le climax du film qui est absolument génial : le trio Sonic/Tails/Knukles = INCROYABLE, le fait d avoir la ""Team Sonic"" de ""Sonic Heroes"" en action dans le film était tellement jouissif, spoiler: et l apparition de Super Sonic qui était juste énorme en plus d être totalement inattendu (en tout cas perso je ne l avais pas vu venir, et quand je l ai vu c était magnifique) !Le seul vrai défaut du film pour moi c est la VF, j ai toujours du mal avec Malik Bentalha !Autant dans le film précédent je l avais à peu près toléré justement parce qu il était tout seul au doublage mais alors la c est encore pire, parce que non seulement sa voix ne colle pas du tout avec Sonic mais en plus quand on le met à côté des voix française de Tails et de Knukles (qui elles pour le coup sont excellentes), on sent qu il y a un vrai décalage entre les 3 et ça fait tache, c est trop dommage !Ensuite on a la scène post-credit spoiler: qui nous tease l arrivée de Shadow dans le 3e film, et là je suis partagé : d un côté je suis content et hypé mais en même temps ça me fait quand même un peu peur, personnellement je trouve que c est encore trop tôt pour nous introduire Shadow directement maintenant, à voir par la suite !Sinon voilà : ce film est excellent, je l ai adoré et je suis très hypé pour le 3 !En plus Paramount a confirmé qu ils travaillent maintenant sur un ""Sonic Cinematic Universe"", c est trop génial, je suis trop content et j ai hâte de voir ce que ça va donner, ça va être INCROYABLE !",4.5
1019677559,"Film très bien réussi pour des personnages de sega , je l ai beaucoup aimé. C est un film de Sonic où je trouve qu il y avait beaucoup d action par rapport au premier film de Sonic",5.0
1019671331,"Sonic se rêve en justicier, façon super-héros, sauvant la veuve et l’orphelin dans la petite ville de Green Hills. Sauf que le Dr Robotnik est de retour, bien décidé à éliminer une bonne fois pour toute le hérisson anthropomorphe…Qui aurait cru que la première adaptation, Sonic (2020), rencontrerait autant de succès (rapportant plus de 3 fois sa mise de départ). Alors qu’un incroyable badbuzz avait précédé la sortie mondiale du film. C’est donc sans réelle surprise que Paramount a donné son feu vert pour lancer cette suite purement mercantile & opportuniste, qui s’adresse essentiellement aux enfants et aux fans de la première heure.Histoire de rajouter un peu de consistance au script (et parce que la guéguerre entre Sonic & Robotnik, à un moment donné, ça devient redondant), deux nouveaux personnages viennent se rajouter au récit, à savoir Knuckles (l’échidné à dreadlocks) et Tails (le renard à deux queues).Très clairement, le film est orienté vers la tranche d’âge 6-12ans, à en voir l’humour et les gags bas du front (il y est souvent question de flatulence, sans oublier Tails avec son (je cite) ""fessier-copter""). Les personnages secondaires (James Marsden en tête) servent quant à eux à meubler les sous-intrigues toutes plus futiles les unes que les autres (visiblement, Jeff Fowler ne sait pas trop quoi faire d’eux et tente tant bien que mal de leur trouver une consistance).Sonic 2 (2022) est l’exemple même du produit calibré pour son auditoire (les gamins), on se retrouve devant une adaptation assez insipide et fade, qui se contente de ne faire que du remplissage pendant deux longues heures (Sonic seul dans la maison qu’il transforme en ProjetX, Sonic en Sibérie dans une battle de danse, …). Bref, on a largement de quoi se faire chier, d’ailleurs, on se demande encore quel était l’intérêt de faire autant de références à la pop culture (qui n’apportent strictement rien au film), pêle-mêle on y retrouve Batman, Uber, Professor X, Le Soldat de l hiver et même le Monopoly.Alors que le premier opus sortait en salles en février 2020, moins d’un an plus tard, le tournage du second volet démarrait. Réalisé dans la précipitation et avec une post-prod de moins de 6 mois, il n’est pas surprenant de se retrouver avec des CGI aussi déprimants (les textures sont toutes plus foirées les unes que les autres et à de trop nombreuses reprises les interactions entre les acteurs et les personnages en CGI ne collent pas).L’ennui, c’est que l’on n’est pas près d’en finir avec Sonic, puisqu’un 3ème opus est déjà annoncé spoiler: (comme en atteste la scène post-générique avec l’apparition de Shadow).● http://bit.ly/CinephileNostalGeek ● http://twitter.com/B_Renger ●",0.5
1019617319,"""Sonic 2"" est une suite paresseuse et opportuniste qui ne conserve que les défauts de son prédécesseur. C est souvent très laid, assez stupide et sans grand intérêt...https://www.cineserie.com/critiques/cine/sonic-2-une-suite-opportuniste-5008542/https://www.cineserie.com/news/cinema/sonic-2-focus-sur-la-scene-post-generique-5014261/https://www.cineserie.com/news/cinema/sonic-2-idris-elba-a-improvise-une-partie-des-dialogues-de-knuckles-5030788/",1.5
